25-11-04 18:03:29 |   INFO   |        HTTP_CLIENT        | Make POST request to https://api.escuelajs.co/api/v1/users
25-11-04 18:03:30 |   INFO   |        HTTP_CLIENT        | Got response 201 Created from https://api.escuelajs.co/api/v1/users
25-11-04 18:03:30 |   INFO   |      BASE_ASSERTIONS      | Check that response status code equals to 201
25-11-04 18:03:30 |   INFO   |     USERS_ASSERTIONS      | Check create user response
25-11-04 18:03:30 |   INFO   |      BASE_ASSERTIONS      | Check that "name" equals to Allison
25-11-04 18:03:30 |   INFO   |      BASE_ASSERTIONS      | Check that "email" equals to bgarcia@example.net
25-11-04 18:03:30 |   INFO   |      BASE_ASSERTIONS      | Check that "password" equals to 4NmuEEtYNU
25-11-04 18:03:30 |   INFO   |      BASE_ASSERTIONS      | Check that "avatar" equals to https://hall-price.com/tag/searchprivacy.html
25-11-04 18:03:30 |   INFO   |    SCHEMAS_ASSERTIONS     | Validating JSON schema
