25-11-04 18:05:09 |   INFO   |        HTTP_CLIENT        | Make POST request to https://api.escuelajs.co/api/v1/users
25-11-04 18:05:09 |   INFO   |        HTTP_CLIENT        | Got response 201 Created from https://api.escuelajs.co/api/v1/users
25-11-04 18:05:09 |   INFO   |      BASE_ASSERTIONS      | Check that response status code equals to 201
25-11-04 18:05:09 |   INFO   |     USERS_ASSERTIONS      | Check create user response
25-11-04 18:05:09 |   INFO   |      BASE_ASSERTIONS      | Check that "name" equals to Nathaniel
25-11-04 18:05:09 |   INFO   |      BASE_ASSERTIONS      | Check that "email" equals to robertsrebecca@example.com
25-11-04 18:05:09 |   INFO   |      BASE_ASSERTIONS      | Check that "password" equals to WAHoxnWz5S
25-11-04 18:05:09 |   INFO   |      BASE_ASSERTIONS      | Check that "avatar" equals to https://moreno.com/poststerms.htm
25-11-04 18:05:09 |   INFO   |    SCHEMAS_ASSERTIONS     | Validating JSON schema
